transaction_id,client,date,categorie,montant
T34966,Donna Walker,2023-01-25,Maison,365.27
T34967,Amy Fields,2023-01-11,Électronique,376.62
T34968,Karen Moore,2023-04-01,Maison,349.68
T34969,Gregory Nunez,2023-01-28,Vêtements,455.54
T34970,Laura Best,2023-05-22,Électronique,316.91
T34971,Anna Miller,2023-06-23,Livres,135.56
T34972,Robert Macdonald MD,2023-05-06,Livres,286.05
T34973,Robin Pierce,2023-02-05,Vêtements,373.38
T34974,Richard Myers,2023-03-12,Vêtements,388.14
T34975,Robert Edwards,2023-01-03,Livres,284.89
T34976,David Miller,2023-02-03,Maison,143.71
T34977,John Larson,2023-06-18,Électronique,274.82
T34978,Jo Mcgee,2023-01-17,Livres,479.69
T34979,Daniel Miller,2023-06-19,Électronique,206.11
T34980,Bruce Graham,2023-01-17,Vêtements,304.7
T34981,Joseph Gonzalez,2023-02-02,Livres,295.12
T34982,Mrs. Tiffany Beck,2023-05-27,Livres,128.97
T34983,Ryan Collins,2023-03-21,Livres,194.0
T34984,Susan Schmidt,2023-03-02,Livres,28.66
T34985,John Lewis,2023-02-24,Maison,364.98
T34986,Brent Johnson,2023-01-06,Électronique,137.73
T34987,Julie Martin,2023-01-13,Jeux,309.76
T34988,Matthew Phelps,2023-03-29,Maison,219.04
T34989,Joseph Payne,2023-03-07,Jeux,342.61
T34990,Eric Duncan,2023-01-03,Jeux,44.1
T34991,Emily Smith,2023-06-19,Jeux,65.93
T34992,Debra Shepard,2023-02-24,Vêtements,340.04
T34993,Andrew Smith,2023-06-28,Livres,265.17
T34994,Sarah Torres,2023-03-12,Livres,426.79
T34995,Paul Copeland,2023-02-14,Maison,205.63
T34996,Melinda Harrison,2023-02-24,Maison,140.49
T34997,Christopher Smith,2023-02-10,Électronique,319.36
T34998,Heather Parsons,2023-02-12,Maison,139.41
T34999,Suzanne Johnson,2023-06-23,Électronique,212.02
T35000,Jeremy Gross,2023-01-16,Maison,130.4
T35001,Rhonda Fowler,2023-03-13,Jeux,109.65
T35002,Heather Marsh,2023-05-16,Jeux,257.35
T35003,Terri Kim,2023-05-20,Livres,79.16
T35004,Vickie Nielsen,2023-05-24,Jeux,455.57
T35005,Erik Mejia,2023-03-24,Jeux,169.15
T35006,Yvonne Williams,2023-05-13,Maison,263.6
T35007,James Acosta,2023-04-11,Électronique,81.24
T35008,Danielle Hunter,2023-02-01,Électronique,138.47
T35009,David Wood,2023-02-04,Jeux,220.32
T35010,Alexandria Fowler,2023-01-20,Électronique,285.64
T35011,Mrs. Debra Anderson,2023-03-07,Vêtements,359.99
T35012,Timothy Nelson,2023-04-20,Vêtements,216.84
T35013,Jennifer Robinson,2023-06-27,Maison,297.66
T35014,Jessica Parker,2023-06-28,Jeux,451.38
T35015,Louis Clay,2023-01-15,Livres,211.6
T35016,Justin Gonzales,2023-05-24,Maison,63.26
T35017,Michelle Mclaughlin,2023-02-23,Jeux,66.71
T35018,Mr. Jonathan Wright,2023-05-21,Vêtements,88.78
T35019,Keith Gallagher,2023-01-14,Maison,275.92
T35020,Lisa Cain,2023-04-11,Électronique,449.36
T35021,Rachael Henry,2023-02-25,Maison,492.66
T35022,Ms. Kelly Howard,2023-02-05,Électronique,418.66
T35023,Thomas Miller,2023-04-22,Livres,223.35
T35024,Joseph Lambert,2023-06-01,Maison,226.62
T35025,Katherine Harris,2023-03-07,Maison,134.05
T35026,Ricky Johnson,2023-01-07,Jeux,234.23
T35027,Frank Ortega,2023-04-09,Électronique,28.92
T35028,Jennifer Hayes,2023-01-15,Vêtements,175.24
T35029,Mark Moore,2023-04-20,Maison,88.35
T35030,Christie Allen,2023-03-23,Livres,127.13
T35031,Evan Harmon,2023-04-07,Vêtements,391.38
T35032,Richard Wang,2023-01-30,Maison,183.94
T35033,Joseph Stone,2023-04-11,Livres,372.69
T35034,Carla Medina,2023-01-18,Jeux,155.26
T35035,Gwendolyn Holmes,2023-03-25,Jeux,114.78
T35036,Dawn Russell,2023-01-18,Jeux,112.23
T35037,Michael Mitchell,2023-02-20,Vêtements,299.44
T35038,Frank Schmidt,2023-02-03,Livres,66.13
T35039,Melanie Young,2023-04-17,Livres,39.54
T35040,Daniel Barrera,2023-06-01,Maison,383.65
T35041,Dale Whitehead,2023-05-17,Jeux,276.4
T35042,Amber Williams,2023-03-11,Livres,260.53
T35043,Marissa Wright,2023-03-23,Jeux,290.83
T35044,Trevor Harrington,2023-02-19,Vêtements,66.19
T35045,Donna Allen,2023-02-24,Jeux,144.24
T35046,Jonathan Ramirez,2023-03-10,Maison,456.09
T35047,Joseph Atkinson,2023-06-01,Jeux,446.19
T35048,Colton Reed,2023-02-23,Vêtements,212.05
T35049,James Le,2023-03-08,Maison,279.4
T35050,Robin Williams,2023-02-18,Maison,346.87
T35051,Emily Snyder,2023-05-04,Vêtements,483.56
T35052,Samuel Brown,2023-06-01,Vêtements,205.99
T35053,Julie Swanson,2023-06-05,Jeux,324.73
T35054,Nathaniel Crawford,2023-04-29,Livres,37.04
T35055,Christopher Thompson,2023-01-28,Livres,476.29
T35056,Geoffrey Gray,2023-06-20,Livres,335.25
T35057,Matthew Curtis,2023-04-16,Livres,111.1
T35058,Brittany Copeland,2023-04-06,Maison,385.32
T35059,Jimmy Cox,2023-01-11,Jeux,417.18
T35060,Rhonda Washington,2023-06-06,Livres,275.83
T35061,Elizabeth Carr,2023-05-30,Maison,418.73
T35062,Daniel Stewart,2023-06-11,Maison,36.28
T35063,David Bailey,2023-06-20,Vêtements,352.53
T35064,John Mosley,2023-02-16,Maison,493.76
T35065,Lori Saunders,2023-03-22,Jeux,75.45
T35066,Kimberly Knox,2023-06-10,Jeux,424.68
T35067,Ryan Simmons,2023-01-29,Livres,367.76
T35068,Kyle Dixon,2023-06-20,Livres,291.57
T35069,Lori Rhodes,2023-02-02,Livres,107.06
T35070,Caroline Vasquez,2023-04-19,Vêtements,396.78
T35071,Amy Andrade,2023-05-16,Électronique,352.25
T35072,Alicia Dougherty,2023-04-16,Vêtements,461.99
T35073,Dr. Chelsea Greene,2023-05-25,Électronique,273.27
T35074,Micheal Thompson,2023-04-02,Électronique,143.43
T35075,Brian Nguyen,2023-03-12,Livres,422.82
T35076,Renee Aguilar,2023-03-26,Vêtements,468.74
T35077,Vanessa Stanley,2023-05-21,Livres,384.91
T35078,Daniel Taylor,2023-03-26,Livres,384.47
T35079,David Cooper,2023-03-08,Livres,226.46
T35080,Larry Simmons,2023-05-27,Maison,429.3
T35081,Leah Rosales,2023-01-23,Électronique,111.97
T35082,Lauren Ayers,2023-05-24,Livres,402.57
T35083,Rebecca Jones,2023-06-26,Livres,234.2
T35084,Holly Gibbs,2023-05-06,Jeux,389.6
T35085,Elizabeth Garcia,2023-06-27,Maison,430.83
T35086,Sean Smith,2023-04-22,Jeux,431.32
T35087,Kenneth Dorsey,2023-01-10,Électronique,443.12
T35088,Richard Wilson,2023-06-24,Maison,498.36
T35089,Amy Watkins,2023-04-09,Vêtements,125.08
T35090,Danielle Robinson,2023-01-15,Électronique,111.81
T35091,Jean Lewis,2023-06-29,Jeux,11.99
T35092,Pamela James DDS,2023-01-16,Jeux,217.85
T35093,Ashley Banks,2023-04-06,Jeux,482.19
T35094,Anthony Allen,2023-04-11,Jeux,236.26
T35095,Patricia Montgomery,2023-06-24,Électronique,164.81
T35096,Michael Murray,2023-06-15,Jeux,481.98
T35097,Jay Bennett,2023-02-16,Livres,155.45
T35098,Dana Richards,2023-03-06,Maison,166.34
T35099,Kelly Jacobs,2023-05-31,Livres,437.37
T35100,Marcus Wilson,2023-06-28,Maison,285.17
T35101,Donald Bowman,2023-01-13,Vêtements,258.01
T35102,Christopher Mendoza,2023-01-06,Livres,61.17
T35103,Ryan Berry,2023-03-17,Livres,458.74
T35104,Jeffrey Miller,2023-02-17,Livres,114.85
T35105,Daniel Lopez,2023-06-22,Vêtements,125.79
T35106,Lauren Russell,2023-01-17,Électronique,170.0
T35107,Kathy Wilson,2023-06-19,Jeux,177.34
T35108,James Booth,2023-02-22,Livres,128.8
T35109,Erik Russell,2023-06-12,Maison,403.91
T35110,Gary Avila,2023-06-13,Maison,424.42
T35111,Adam Molina,2023-04-20,Vêtements,23.25
T35112,Pamela Nelson,2023-05-08,Électronique,308.39
T35113,Hector Moore,2023-05-19,Vêtements,426.66
T35114,Troy Fisher,2023-01-23,Livres,30.39
T35115,John Lopez,2023-03-23,Jeux,94.94
T35116,Ashley Gomez,2023-03-16,Vêtements,295.26
T35117,Adam Cameron,2023-04-20,Maison,75.01
T35118,Matthew Hernandez,2023-03-04,Maison,62.79
T35119,Christine Monroe,2023-06-14,Électronique,299.76
T35120,Jack Baker,2023-05-21,Électronique,149.06
T35121,Eric Mason,2023-05-12,Électronique,479.43
T35122,Vanessa Brown,2023-03-15,Livres,55.7
T35123,Sarah Mitchell,2023-01-20,Électronique,474.98
T35124,Brent Tanner,2023-02-05,Électronique,206.41
T35125,Megan Oconnor,2023-05-26,Livres,352.04
T35126,William Smith,2023-02-05,Jeux,209.31
T35127,Robin Daniel,2023-04-25,Électronique,268.3
T35128,David Cunningham,2023-02-19,Maison,27.13
T35129,Shelly Baker,2023-04-01,Électronique,485.79
T35130,Robin Barnett,2023-06-09,Maison,263.24
T35131,Raymond Carter,2023-05-27,Maison,449.61
T35132,Anthony Wells,2023-04-14,Livres,54.41
T35133,Gabriel Russo,2023-01-11,Maison,125.43
T35134,Michael Robinson,2023-06-26,Maison,34.4
T35135,Amber Gregory,2023-05-16,Maison,126.74
T35136,Douglas Nguyen,2023-02-06,Jeux,290.66
T35137,Ashley Ross,2023-03-20,Livres,447.43
T35138,Nicholas Murray,2023-03-30,Livres,491.58
T35139,Sandra Crawford,2023-02-23,Maison,245.27
T35140,Jacob Kelley,2023-04-19,Livres,371.57
T35141,Jessica Garza,2023-04-13,Maison,57.34
T35142,Stephen Hill,2023-06-30,Livres,442.13
T35143,Jennifer Johnson,2023-05-16,Livres,400.65
T35144,Christina Cunningham,2023-05-18,Vêtements,314.95
T35145,Jesse Davis,2023-06-03,Livres,360.81
T35146,Heather Newman,2023-06-04,Vêtements,294.9
T35147,Karen Spears,2023-06-01,Maison,144.26
T35148,Daniel Booker,2023-05-16,Électronique,296.09
T35149,Priscilla Villegas,2023-04-10,Jeux,442.34
T35150,Megan Anderson,2023-06-30,Jeux,80.79
T35151,Stephanie White,2023-05-11,Vêtements,238.45
T35152,Rebecca Cowan,2023-04-15,Jeux,152.28
T35153,Ashley Hodges,2023-04-21,Vêtements,470.23
T35154,Dennis Davis,2023-03-17,Jeux,366.44
T35155,Brian Richardson,2023-01-07,Électronique,250.97
T35156,Tonya Nelson,2023-02-18,Jeux,232.12
T35157,Phyllis Acosta,2023-01-19,Jeux,209.29
T35158,Justin Sullivan,2023-04-18,Maison,445.27
T35159,Melissa Fleming,2023-01-12,Jeux,260.9
T35160,Bryan Cunningham,2023-02-20,Jeux,420.75
T35161,Paul Webb,2023-04-17,Maison,336.49
T35162,Jennifer Knapp,2023-04-25,Livres,185.2
T35163,Natalie Ross,2023-02-14,Électronique,13.43
T35164,Autumn Bryan,2023-04-27,Maison,264.51
T35165,Sarah Rojas,2023-02-18,Livres,492.2
T35166,Joann Robinson,2023-04-29,Maison,441.08
T35167,Chad Espinoza,2023-06-01,Maison,268.55
T35168,Michelle Evans,2023-04-23,Livres,107.25
T35169,Benjamin Hogan,2023-03-26,Électronique,459.17
T35170,Roberto Navarro,2023-06-05,Électronique,102.1
T35171,Evelyn Davis,2023-06-26,Électronique,94.57
T35172,Anna Jimenez,2023-01-28,Maison,189.11
T35173,Julian Roman,2023-04-17,Livres,89.95
T35174,Mr. Patrick Avila MD,2023-03-20,Jeux,240.72
T35175,Jessica Cervantes,2023-01-19,Livres,232.31
T35176,Kimberly Robinson,2023-03-24,Livres,369.64
T35177,Joshua Wilson,2023-05-07,Électronique,196.55
T35178,Christine Brooks,2023-05-30,Livres,142.39
T35179,Megan Roberson,2023-01-09,Livres,37.47
T35180,Gabriella Henderson,2023-06-09,Électronique,201.35
T35181,Austin Randall,2023-05-24,Vêtements,147.19
T35182,Tiffany Freeman,2023-05-12,Vêtements,400.27
T35183,Colin Hill,2023-01-22,Jeux,163.24
T35184,Michelle Hall,2023-01-27,Livres,126.29
T35185,Elizabeth Rojas,2023-06-23,Vêtements,481.14
T35186,Timothy Gillespie,2023-06-19,Électronique,304.91
T35187,Brad Pacheco,2023-04-15,Vêtements,125.97
T35188,Courtney Clark,2023-03-22,Jeux,240.33
T35189,Rebecca Holmes,2023-04-27,Vêtements,441.67
T35190,Terri Bailey,2023-03-14,Livres,357.34
T35191,Pam Hanna,2023-04-20,Vêtements,115.49
T35192,Jordan Gates,2023-06-03,Jeux,245.54
T35193,Elizabeth Rodriguez,2023-06-04,Maison,179.07
T35194,Misty Morgan,2023-05-29,Vêtements,429.84
T35195,Austin Reeves,2023-04-27,Électronique,15.09
T35196,Tara Saunders,2023-04-09,Livres,356.86
T35197,Laura Nguyen,2023-05-10,Maison,297.67
T35198,Christy Smith,2023-01-20,Maison,151.05
T35199,Allison Robinson,2023-04-22,Électronique,399.36
T35200,Susan Mcdonald,2023-01-01,Livres,466.36
T35201,Jasmine Trujillo,2023-04-23,Électronique,315.54
T35202,Timothy Davis,2023-02-27,Livres,398.56
T35203,Carlos Hendricks,2023-04-22,Jeux,110.62
T35204,Kendra Hanson,2023-05-06,Vêtements,301.24
T35205,Adam Christian,2023-04-17,Livres,412.86
T35206,Ronald Hernandez,2023-02-15,Jeux,271.18
T35207,Patrick Butler,2023-01-29,Livres,111.55
T35208,Cody Gross DDS,2023-02-10,Jeux,100.36
T35209,Danielle Smith,2023-01-13,Jeux,451.81
T35210,Stacy Martinez,2023-01-22,Vêtements,370.73
T35211,Edwin Barrera,2023-06-24,Maison,86.58
T35212,Michael Garcia,2023-04-06,Livres,175.45
T35213,Sarah Gomez,2023-06-16,Jeux,493.73
T35214,Teresa Cooper,2023-05-10,Jeux,339.32
T35215,Michael Schmidt,2023-03-09,Maison,221.36
T35216,Tyler Williams,2023-03-31,Maison,74.27
T35217,Cheryl Everett,2023-04-27,Vêtements,227.54
T35218,Tristan Velasquez,2023-02-05,Jeux,435.63
T35219,Jeffery Bright,2023-01-09,Électronique,30.82
T35220,Jason Nash,2023-01-18,Maison,137.16
T35221,Jose Wells,2023-06-23,Vêtements,201.43
T35222,Mary Wheeler,2023-06-23,Livres,71.49
T35223,Brent Leach,2023-05-18,Livres,109.6
T35224,Jason Pacheco,2023-03-18,Maison,89.63
T35225,Sara Hawkins,2023-06-11,Vêtements,379.85
T35226,Nicole Gonzalez,2023-04-15,Jeux,492.89
T35227,Brett Johnson,2023-04-28,Jeux,461.01
T35228,Matthew Bryant,2023-02-17,Jeux,445.75
T35229,Erica Gonzales,2023-02-15,Électronique,381.58
T35230,Joyce Jenkins,2023-03-14,Jeux,146.3
T35231,Jacob Pena,2023-02-04,Électronique,101.76
T35232,Debbie Alvarado,2023-01-08,Électronique,252.35
T35233,Amanda Young,2023-06-06,Électronique,36.62
T35234,Linda Jackson,2023-04-04,Vêtements,351.7
T35235,Samuel Waters,2023-01-13,Livres,440.2
T35236,Jenny Martinez,2023-06-08,Livres,449.59
T35237,Thomas Cunningham,2023-03-31,Maison,237.78
T35238,Rebecca Foster,2023-04-19,Jeux,389.52
T35239,Jeremy Blevins,2023-05-30,Jeux,324.03
T35240,Emily Burns,2023-01-18,Jeux,258.07
T35241,William Jones,2023-02-05,Électronique,372.46
T35242,Sean Gentry,2023-05-23,Maison,213.9
T35243,Calvin Little,2023-06-03,Électronique,304.18
T35244,John Caldwell,2023-01-10,Électronique,47.37
T35245,Jeffrey Richards,2023-02-27,Jeux,175.02
T35246,Derek Brown,2023-01-30,Maison,251.08
T35247,Trevor Allison,2023-03-29,Livres,209.74
T35248,Barry Hale,2023-05-11,Maison,286.01
T35249,Brett Arnold,2023-01-16,Électronique,21.93
T35250,Tiffany Nelson,2023-04-26,Livres,160.3
T35251,Stephanie Williams,2023-01-12,Livres,455.48
T35252,Brittney Fuller,2023-01-10,Maison,250.29
T35253,Sarah Arnold,2023-06-30,Jeux,487.61
T35254,Joe Reed,2023-06-21,Livres,50.09
T35255,Renee Oconnor,2023-01-02,Électronique,52.58
T35256,Kelly Stevenson,2023-02-01,Livres,137.29
T35257,Jennifer Carroll,2023-04-07,Maison,188.99
T35258,Susan Hoffman,2023-01-13,Vêtements,390.42
T35259,Cole Matthews,2023-04-26,Vêtements,283.62
T35260,Matthew Oneal,2023-03-04,Livres,311.87
T35261,Melvin Melton,2023-06-04,Électronique,323.68
T35262,Kelly Jones,2023-01-29,Jeux,469.79
T35263,Jacqueline Hill,2023-05-27,Livres,276.34
T35264,Craig Johnson,2023-05-19,Livres,356.17
T35265,Matthew Cunningham,2023-03-25,Livres,153.79
T35266,Gary Cox,2023-04-01,Électronique,215.29
T35267,Christina Nelson,2023-03-30,Livres,144.09
T35268,Sue Raymond,2023-03-27,Jeux,224.26
T35269,Brian Johnson,2023-06-17,Jeux,236.13
T35270,Jessica Price,2023-04-22,Livres,96.93
T35271,Troy Campbell,2023-01-29,Maison,285.16
T35272,Deanna Logan,2023-06-29,Maison,341.01
T35273,Lee Lewis,2023-05-30,Livres,295.45
T35274,Shannon Ewing,2023-02-17,Livres,80.71
T35275,Melissa Huff,2023-02-18,Maison,258.21
T35276,Alan Rogers,2023-05-18,Vêtements,162.33
T35277,Jose Schmitt,2023-02-12,Livres,368.71
T35278,William Edwards,2023-04-01,Électronique,246.95
T35279,Anne Griffin,2023-05-15,Livres,39.74
T35280,Sandra Russo,2023-02-19,Jeux,24.32
T35281,Sherri Woods,2023-01-05,Maison,143.79
T35282,Kathleen Cochran,2023-06-14,Maison,383.67
T35283,Brandy Santiago,2023-05-17,Électronique,144.49
T35284,Kirk Thompson,2023-05-22,Maison,337.03
T35285,Dennis Smith,2023-06-13,Électronique,95.51
T35286,John Lee,2023-05-26,Électronique,451.65
T35287,Christy Hancock,2023-01-23,Maison,214.36
T35288,Ashlee Jones,2023-06-23,Vêtements,461.75
T35289,David Simpson,2023-01-09,Vêtements,443.35
T35290,Stephanie Freeman,2023-05-12,Vêtements,225.45
T35291,Donald Pierce,2023-01-07,Jeux,236.88
T35292,Joanna Chan,2023-06-09,Livres,92.1
T35293,George Vaughn,2023-03-08,Jeux,159.04
T35294,Cindy Rangel,2023-05-19,Livres,436.15
T35295,Regina Serrano,2023-05-15,Maison,111.47
T35296,Stephen Koch,2023-03-17,Livres,309.09
T35297,Daniel Bishop,2023-04-26,Jeux,168.21
T35298,Mary Ramirez,2023-06-04,Jeux,248.5
T35299,Ruth Gill,2023-05-29,Jeux,419.86
T35300,Kevin Davis,2023-03-26,Jeux,52.83
T35301,Brendan Hubbard,2023-02-17,Jeux,155.45
T35302,Heather Rogers PhD,2023-02-23,Jeux,62.36
T35303,Jeremy Dawson,2023-02-18,Jeux,483.41
T35304,Melissa Robinson,2023-02-11,Livres,477.35
T35305,Taylor Martinez,2023-05-31,Maison,26.6
T35306,Nancy Edwards,2023-05-28,Électronique,280.65
T35307,Shaun Mckinney,2023-06-02,Maison,63.67
T35308,Daniel Richard,2023-02-07,Livres,295.23
T35309,Nicole Riley,2023-03-25,Maison,14.55
T35310,Kimberly Kennedy,2023-06-26,Électronique,142.13
T35311,Jonathan Williams,2023-02-25,Maison,330.72
T35312,David Daniels,2023-05-14,Électronique,367.88
T35313,Javier Pearson,2023-03-10,Livres,247.64
T35314,Ashley Riddle,2023-03-16,Livres,167.97
T35315,Charles Torres,2023-02-23,Maison,245.43
T35316,Lauren Bailey,2023-01-21,Vêtements,175.55
T35317,Jamie Rivera,2023-03-24,Maison,95.61
T35318,Kevin Madden PhD,2023-06-22,Maison,204.64
T35319,Brittany Hall,2023-04-29,Jeux,316.66
T35320,Tanya Bates,2023-04-12,Vêtements,189.66
T35321,Kirk Bonilla,2023-01-05,Vêtements,472.24
T35322,Yolanda Roberts,2023-04-16,Maison,269.71
T35323,Alexandra Mccarthy,2023-05-17,Électronique,351.24
T35324,Michael Smith,2023-03-11,Livres,478.49
T35325,Benjamin Keith,2023-01-23,Livres,53.21
T35326,Rachel Stuart,2023-04-21,Livres,354.34
T35327,Kaitlyn Leon,2023-04-18,Livres,295.55
T35328,Sara Richards,2023-01-05,Électronique,376.33
T35329,Lori Bell,2023-05-29,Maison,371.11
T35330,Michael Potter,2023-04-21,Jeux,293.4
T35331,Cindy Hunt,2023-01-06,Livres,440.92
T35332,Lauren White,2023-01-10,Jeux,370.67
T35333,Gloria Keller,2023-02-07,Électronique,199.45
T35334,Diana Fuentes,2023-04-17,Jeux,414.59
T35335,Ana Myers,2023-02-25,Électronique,388.31
T35336,Kelly Lewis,2023-03-21,Jeux,45.93
T35337,Danielle Kim,2023-02-15,Jeux,490.74
T35338,Erin Higgins,2023-02-10,Électronique,41.4
T35339,Jenna Hernandez,2023-01-07,Vêtements,227.71
T35340,Julie Reed,2023-03-23,Électronique,160.86
T35341,Robert Ferrell,2023-05-17,Vêtements,267.31
T35342,John Griffin,2023-06-26,Jeux,29.86
T35343,Brent Reese,2023-06-01,Vêtements,183.39
T35344,William Castillo,2023-06-17,Livres,344.29
T35345,Randy James,2023-04-07,Jeux,225.46
T35346,Elizabeth Jensen,2023-01-19,Jeux,359.32
T35347,Karen Cantrell,2023-03-23,Maison,406.39
T35348,Melissa Burton,2023-03-13,Vêtements,74.44
T35349,Ashley Clark,2023-06-12,Maison,326.9
T35350,Kyle Hayes,2023-01-22,Maison,167.14
T35351,Jessica Ferguson,2023-02-13,Électronique,215.0
T35352,Stacey Carson,2023-06-13,Électronique,453.18
T35353,Timothy Carrillo,2023-03-17,Jeux,183.02
T35354,James Salazar,2023-03-06,Maison,233.06
T35355,Jason Gallagher,2023-04-01,Électronique,225.5
T35356,Tiffany Brown,2023-02-19,Jeux,186.15
T35357,Debbie Cooper,2023-05-29,Jeux,51.88
T35358,Daryl Ramos,2023-03-31,Jeux,357.47
T35359,Tammy Martin,2023-01-17,Livres,333.11
T35360,Daniel Casey,2023-06-18,Livres,402.17
T35361,Kathryn Christensen,2023-04-24,Livres,295.98
T35362,James Hopkins,2023-02-18,Maison,57.56
T35363,Joseph Hall,2023-05-20,Livres,438.21
T35364,Nicholas Krause,2023-05-14,Maison,365.13
T35365,Brooke Ruiz,2023-02-28,Électronique,445.33
T35366,Kirk Stokes,2023-05-01,Jeux,395.42
T35367,Jessica Winters,2023-02-11,Électronique,60.99
T35368,Stephanie Santiago,2023-04-18,Maison,110.79
T35369,Jose Patterson,2023-03-11,Maison,26.87
T35370,Dustin Fleming,2023-05-25,Maison,377.3
T35371,Tracy Jones,2023-01-04,Livres,467.77
T35372,John Walker,2023-01-22,Vêtements,408.09
T35373,Linda Gray,2023-05-09,Vêtements,227.9
T35374,Victoria Zimmerman MD,2023-01-04,Jeux,255.57
T35375,Christopher Terrell,2023-03-23,Électronique,287.83
T35376,Denise Morgan,2023-06-14,Livres,130.72
T35377,Holly Hutchinson,2023-04-17,Vêtements,235.58
T35378,Roberta Mckinney,2023-01-06,Jeux,374.19
T35379,Pamela Phillips,2023-05-13,Jeux,486.83
T35380,Shaun Logan,2023-03-13,Électronique,162.36
T35381,James Cummings,2023-02-15,Maison,111.54
T35382,Marcia Mcdonald,2023-02-08,Électronique,290.28
T35383,Daniel Davis,2023-03-15,Électronique,209.12
T35384,Scott Stevens,2023-06-07,Maison,360.81
T35385,Lori Clark,2023-05-08,Maison,271.87
T35386,Justin Phillips,2023-04-19,Vêtements,443.9
T35387,Marcus Fowler,2023-05-31,Vêtements,481.35
T35388,Samantha Hunt,2023-01-27,Maison,463.19
T35389,Lauren Davis,2023-04-27,Jeux,266.06
T35390,Sandra Huang MD,2023-04-17,Électronique,318.69
T35391,John Jones,2023-02-08,Livres,499.56
T35392,Billy Greer,2023-06-01,Maison,122.46
T35393,Kevin Kelley,2023-06-19,Maison,202.04
T35394,Frank Lee,2023-02-25,Livres,177.12
T35395,Kelly Glenn,2023-03-02,Livres,59.26
T35396,Teresa Smith,2023-01-03,Électronique,243.77
T35397,Rick Munoz,2023-01-27,Vêtements,417.8
T35398,Tonya Martinez,2023-02-25,Électronique,38.97
T35399,Jennifer Jones,2023-05-06,Livres,464.51
T35400,Pamela Woodward,2023-06-10,Vêtements,101.79
T35401,Erin Brown,2023-05-25,Vêtements,256.51
T35402,Amy Finley,2023-04-01,Maison,147.65
T35403,Susan Little,2023-02-28,Livres,298.64
T35404,Cassandra Parker DDS,2023-04-07,Électronique,374.56
T35405,Samantha Pierce,2023-05-31,Électronique,91.0
T35406,Christopher Campbell,2023-01-23,Vêtements,252.37
T35407,Jordan Craig,2023-01-12,Livres,217.89
T35408,Andrea Medina,2023-04-10,Maison,500.0
T35409,Mr. Joshua Jones,2023-06-22,Électronique,495.32
T35410,Susan Mckenzie,2023-04-29,Électronique,32.15
T35411,Caitlin Henry,2023-01-11,Maison,371.34
T35412,Larry Kennedy,2023-04-17,Électronique,454.48
T35413,Tamara Copeland,2023-04-26,Livres,467.54
